id,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,beds,review_scores_rating
17261424,112610314,Marja,Maribyrnong,-37.78651099,144.8989119,Entire home/apt,300,3,0,,,1,358,3,
156482,707620,Georgia,Maribyrnong,-37.81565273,144.8886978,Entire home/apt,204,2,18,26/3/17,0.29,5,335,6,97
2057845,5857673,Stephanie,Maribyrnong,-37.76616288,144.8898593,Entire home/apt,100,3,65,11/3/17,1.68,1,324,2,94
9757039,1182332,Liz,Maribyrnong,-37.82257887,144.8906579,Private room,50,1,5,2/2/16,0.33,1,148,1,96
8904944,15167786,Mirna,Maribyrnong,-37.79398742,144.8918944,Private room,30,2,8,30/3/16,0.46,1,0,2,80
10866791,56297441,Peter,Maribyrnong,-37.80522525,144.8671929,Private room,48,1,24,19/3/17,1.85,1,348,1,88
6218281,20334632,Abbey,Maribyrnong,-37.79928868,144.8944104,Entire home/apt,172,2,7,24/2/17,1,1,359,2,94
17030736,114202869,Kate,Maribyrnong,-37.79975801,144.9040617,Private room,55,2,3,31/3/17,3,2,162,1,80
7387746,27723583,Lewis,Maribyrnong,-37.79832241,144.89707,Entire home/apt,90,1,4,22/2/16,0.26,1,0,2,95
13851528,29019558,Colin,Maribyrnong,-37.78859611,144.8713293,Entire home/apt,140,3,12,20/2/17,1.94,1,107,3,95
14704722,91460267,Theresa,Maribyrnong,-37.79674232,144.8759041,Private room,50,3,3,17/2/17,0.47,1,45,1,80
17686617,2078748,Brenda,Maribyrnong,-37.81516675,144.8929693,Private room,94,2,2,25/3/17,2,4,175,1,100
9494615,49210629,Lisa,Maribyrnong,-37.80681932,144.8902538,Entire home/apt,201,7,0,,,1,0,4,
17031132,98257898,Rocky,Maribyrnong,-37.77919451,144.8851638,Shared room,35,1,2,3/3/17,0.98,5,365,3,100
6249101,32450942,Wenfang,Maribyrnong,-37.80159452,144.9014815,Private room,60,7,39,25/3/17,1.77,5,289,2,96
12373655,2310701,Mathew,Maribyrnong,-37.8186024,144.892668,Entire home/apt,100,7,0,,,1,0,1,
12474171,67518341,David,Maribyrnong,-37.80704756,144.8834028,Entire home/apt,149,7,1,3/1/17,0.33,1,0,4,100
5494499,25424455,Chelsea,Maribyrnong,-37.8005897,144.8915483,Entire home/apt,180,1,106,25/3/17,4.26,4,255,7,91
17686689,120476950,Lauren,Maribyrnong,-37.81549428,144.8734555,Entire home/apt,300,4,0,,,1,8,5,
6381722,32015246,Elena,Maribyrnong,-37.77353678,144.87364,Private room,100,1,0,,,2,364,1,
7232762,37865033,Sean,Maribyrnong,-37.80977525,144.8948927,Private room,55,1,0,,,1,0,1,
17751258,66840127,Gabriel,Maribyrnong,-37.78154779,144.8672919,Private room,52,1,0,,,7,156,1,
1661956,8014465,David,Maribyrnong,-37.79539851,144.9034051,Private room,100,2,0,,,1,365,1,
15062736,34477758,Simon,Maribyrnong,-37.7839049,144.8888817,Entire home/apt,130,3,28,2/4/17,4.77,1,132,3,99
8637964,20785919,Dame & Sarah,Maribyrnong,-37.80894787,144.8884315,Private room,55,1,0,,,1,0,1,
4804287,26089,Erin,Maribyrnong,-37.79426243,144.8721197,Private room,45,1,1,17/2/16,0.07,2,350,1,100
9394181,42964821,Gail,Maribyrnong,-37.81985117,144.8926781,Private room,52,1,41,30/3/17,3.38,1,262,1,97
16733026,106332201,Saimun,Maribyrnong,-37.7808785,144.8600195,Private room,30,2,5,26/3/17,2.03,1,6,3,88
16112258,50469365,Mich,Maribyrnong,-37.79615867,144.9045397,Entire home/apt,600,1,8,18/3/17,2.64,1,171,12,100
16177720,105499093,Tina & Sophie,Maribyrnong,-37.8126412,144.8753653,Entire home/apt,121,1,2,30/12/16,0.58,1,2,3,100
5560763,2932791,Gaye,Maribyrnong,-37.80283576,144.8980596,Private room,41,2,12,19/11/16,0.48,2,132,1,98
10642499,54947257,Jane,Maribyrnong,-37.81016517,144.8809537,Private room,80,2,2,1/2/17,0.7,3,63,2,80
8476153,22666853,Kathy,Maribyrnong,-37.79868199,144.8756659,Private room,30,3,0,,,1,0,3,
17612663,63194575,Anton,Maribyrnong,-37.8011832,144.9063978,Shared room,30,1,0,,,1,364,1,
17780692,66840127,Gabriel,Maribyrnong,-37.78277872,144.8671315,Private room,72,1,0,,,7,107,3,
10540365,51822946,Gihan,Maribyrnong,-37.81510725,144.8712247,Private room,60,1,14,12/3/17,1.01,1,2,2,90
12834076,19304695,Tracy,Maribyrnong,-37.81379836,144.8819709,Entire home/apt,66,2,34,10/3/17,3.25,1,52,1,99
16242880,57986752,De,Maribyrnong,-37.8216916,144.8737401,Entire home/apt,210,2,4,26/3/17,1.21,1,175,5,93
17222639,20776579,Adrian,Maribyrnong,-37.7900188,144.8857634,Private room,75,1,0,,,3,364,1,
14175009,85830466,Roy,Maribyrnong,-37.8012985,144.8926542,Private room,35,1,50,28/3/17,6.64,1,110,1,92
7752488,40759472,Dj,Maribyrnong,-37.78619416,144.8844975,Private room,50,1,1,9/9/15,0.05,1,365,1,60
2345578,3413699,Anne And Sean,Maribyrnong,-37.82094125,144.8918111,Entire home/apt,130,2,43,20/3/17,1.13,1,262,2,96
10734156,55488905,Chern Yong,Maribyrnong,-37.79112392,144.8471093,Private room,50,1,2,16/3/17,0.39,1,256,1,100
4278824,10767016,Belinda,Maribyrnong,-37.82343494,144.8790215,Entire home/apt,110,2,47,17/3/17,1.57,1,363,2,93
17943009,22911393,Kerrie,Maribyrnong,-37.81269187,144.8837396,Private room,80,2,0,,,1,59,1,
6441424,33631091,Anthea,Maribyrnong,-37.80913814,144.8725209,Entire home/apt,260,2,32,12/3/17,1.45,1,356,3,91
6474170,25827436,Kai,Maribyrnong,-37.77107485,144.88193,Shared room,25,1,21,28/3/17,0.94,4,350,4,94
17277333,59301951,Ethan,Maribyrnong,-37.80388437,144.9032726,Private room,59,2,2,9/3/17,1.67,6,163,1,100
15092216,59363666,Kee Wan,Maribyrnong,-37.77646374,144.8905705,Entire home/apt,110,2,6,30/3/17,1.08,1,76,4,100
6437413,33606841,Linda,Maribyrnong,-37.79618021,144.8833045,Private room,60,1,8,4/3/17,0.36,2,363,1,98
2951233,11471650,Erin,Maribyrnong,-37.80047461,144.8839681,Entire home/apt,130,2,30,27/1/16,0.9,1,102,3,94
16887960,71078956,Sankeita,Maribyrnong,-37.78422044,144.8979661,Private room,55,3,4,22/3/17,2.73,1,346,1,95
17739790,118696766,Kv,Maribyrnong,-37.78249712,144.8833372,Entire home/apt,270,2,0,,,1,8,8,
3878603,16987570,Kate,Maribyrnong,-37.80126198,144.8897874,Entire home/apt,140,4,28,25/3/17,0.92,1,328,2,95
12192681,20244792,Ting Ting,Maribyrnong,-37.79775009,144.899773,Entire home/apt,60,2,7,2/4/17,1.67,1,287,1,91
4107563,1725482,Ying,Maribyrnong,-37.80399241,144.903336,Private room,45,3,60,24/3/17,1.96,3,79,1,93
15411808,98709118,Toby,Maribyrnong,-37.80971983,144.8697084,Entire home/apt,75,2,3,21/3/17,3,1,59,2,87
9284112,48212991,Stephen,Maribyrnong,-37.7968715,144.8813404,Entire home/apt,110,1,3,7/1/16,0.19,1,0,3,100
5221904,19332057,Irene,Maribyrnong,-37.79475388,144.8943933,Private room,55,1,12,1/3/17,0.46,2,360,1,93
10595727,41861279,Katie,Maribyrnong,-37.82284859,144.875633,Private room,45,1,27,8/3/17,1.86,2,359,1,81
16231824,3846223,Karena,Maribyrnong,-37.82112465,144.8863353,Entire home/apt,149,1,15,25/3/17,4.13,1,277,3,99
16950784,59301951,Ethan,Maribyrnong,-37.80284758,144.904586,Private room,48,2,5,9/3/17,2.73,6,100,1,100
17385035,117511225,Rebecca,Maribyrnong,-37.81089601,144.8872492,Entire home/apt,121,5,0,,,1,64,2,
5023058,25827436,Kai,Maribyrnong,-37.77300363,144.8804118,Shared room,25,1,22,12/3/17,1.2,4,353,4,89
16524286,19003686,Aseem,Maribyrnong,-37.81577097,144.8905932,Private room,90,2,0,,,4,73,1,
17705233,41861279,Katie,Maribyrnong,-37.82268738,144.8741971,Private room,45,1,1,19/3/17,1,2,358,1,80
17079319,7274325,Daniel,Maribyrnong,-37.77335507,144.879544,Entire home/apt,250,4,0,,,1,181,2,
6170638,32015246,Elena,Maribyrnong,-37.77498423,144.87376,Entire home/apt,250,1,19,16/3/17,0.83,2,341,4,97
5154743,12401515,Kellie,Maribyrnong,-37.79442082,144.8735205,Private room,45,2,36,29/1/17,1.36,2,326,1,97
13215397,10596449,Chay,Maribyrnong,-37.79703459,144.9019033,Private room,35,1,16,25/3/17,2.24,4,333,1,99
8955547,19203020,Louise,Maribyrnong,-37.81698091,144.8935401,Entire home/apt,284,3,1,21/1/17,0.41,2,352,3,80
17049196,114449058,Simon,Maribyrnong,-37.8204018,144.8880174,Private room,55,3,3,18/3/17,1.76,1,153,1,100
10692177,17836321,Dianne,Maribyrnong,-37.76882892,144.8829043,Entire home/apt,168,2,20,28/3/17,1.38,1,289,2,99
17180232,115609108,Michelle,Maribyrnong,-37.80855707,144.8924786,Private room,69,1,6,1/4/17,3.75,1,55,1,100
13116268,69876337,James,Maribyrnong,-37.79709639,144.8828784,Private room,26,1,3,27/7/16,0.31,2,0,1,80
17998622,56135504,Chris,Maribyrnong,-37.78383052,144.8705765,Entire home/apt,119,1,0,,,1,354,3,
15933613,34874936,Kody,Maribyrnong,-37.79637057,144.863311,Private room,25,1,6,13/1/17,1.31,1,56,1,92
14654926,56954983,Christine,Maribyrnong,-37.80117831,144.8914264,Private room,50,1,42,21/3/17,5.68,1,247,1,94
4299666,11727128,Jessica,Maribyrnong,-37.80526143,144.8888121,Entire home/apt,201,2,19,13/3/16,0.65,1,70,1,94
17406722,236206,Dom,Maribyrnong,-37.78905145,144.8771705,Private room,31,2,3,30/3/17,3,1,301,1,100
1253219,4542615,Darren,Maribyrnong,-37.80776539,144.8975062,Entire home/apt,149,1,2,17/8/16,0.11,2,358,2,100
11442880,26034345,Greig,Maribyrnong,-37.80824201,144.8837181,Private room,59,3,3,26/2/17,1.2,1,306,1,93
12327560,33064382,Jo & Greg,Maribyrnong,-37.81289898,144.8880085,Entire home/apt,138,3,11,17/2/17,0.98,3,359,2,96
15413085,98257898,Rocky,Maribyrnong,-37.77736834,144.8855089,Private room,41,1,3,21/11/16,0.53,5,181,1,93
6035969,9633102,Henry,Maribyrnong,-37.81992413,144.888256,Entire home/apt,135,1,2,15/6/15,0.09,1,0,2,70
17897062,18244298,Blair + Leigh,Maribyrnong,-37.81957377,144.8884334,Private room,66,2,0,,,1,76,1,
8688817,42354862,George,Maribyrnong,-37.79967972,144.8770919,Entire home/apt,145,2,1,25/10/15,0.06,1,0,3,
16162731,7769206,Kelly And Romney,Maribyrnong,-37.79847597,144.8668314,Entire home/apt,100,1,0,,,2,253,2,
12098122,56798670,Cole,Maribyrnong,-37.79414813,144.8830685,Entire home/apt,201,1,0,,,1,0,2,
16324515,14518796,Leharna,Maribyrnong,-37.80749716,144.8933829,Private room,55,2,4,4/3/17,1.45,1,78,1,95
6494103,32727982,Liliana,Maribyrnong,-37.80234882,144.8595265,Private room,43,1,4,25/3/17,0.48,2,358,1,85
7115949,37277481,Leo,Maribyrnong,-37.79588208,144.8870719,Private room,35,1,0,,,1,0,1,
9671576,25023383,Catherine,Maribyrnong,-37.80058935,144.893298,Private room,41,14,0,,,1,0,1,
15778627,102008153,Selina,Maribyrnong,-37.78035757,144.8920675,Entire home/apt,121,2,9,24/3/17,2.81,1,125,4,93
5741058,29776488,Percy,Maribyrnong,-37.82034319,144.8919695,Private room,50,1,10,21/3/17,0.41,1,359,1,86
13800966,25424455,Chelsea,Maribyrnong,-37.79530949,144.8877505,Entire home/apt,155,1,29,1/4/17,3.51,4,284,9,85
9267153,349701,Julia,Maribyrnong,-37.7961907,144.8677899,Entire home/apt,92,1,31,28/12/16,1.99,1,113,2,89
6428024,32450942,Wenfang,Maribyrnong,-37.80173284,144.9025469,Private room,55,7,14,26/3/17,0.78,5,284,1,99
17306341,68309050,Mini,Maribyrnong,-37.80871774,144.8947351,Private room,30,1,1,17/2/17,0.65,1,0,1,
8412829,44316344,Crisso,Maribyrnong,-37.79266716,144.878546,Entire home/apt,149,5,1,2/1/16,0.07,1,0,6,100
1906916,9897279,Ranii,Maribyrnong,-37.80227271,144.8974735,Private room,60,2,0,,,1,212,1,
17373382,74101644,Claire,Maribyrnong,-37.78699411,144.8554423,Entire home/apt,79,1,2,25/3/17,2,2,329,5,90
17515357,2078748,Brenda,Maribyrnong,-37.8145817,144.8914482,Entire home/apt,360,2,0,,,4,173,4,
16977185,113600972,Kate,Maribyrnong,-37.79760081,144.9040871,Private room,50,2,4,11/3/17,2.93,2,123,1,85
8133068,42948378,Catherine,Maribyrnong,-37.78679205,144.8989163,Entire home/apt,300,2,0,,,1,0,2,
14095011,62886033,Carmel,Maribyrnong,-37.80807515,144.8831066,Entire home/apt,270,2,3,21/1/17,0.68,1,364,3,70
17109458,101664244,Jacinta,Maribyrnong,-37.80019165,144.8942209,Entire home/apt,109,2,0,,,1,29,2,
12783954,2246291,Vincent,Maribyrnong,-37.80027733,144.9056568,Entire home/apt,127,1,21,29/3/17,3.12,3,153,2,98
8524116,41019419,Paolo & Gemma,Maribyrnong,-37.81614989,144.895381,Entire home/apt,94,14,1,29/12/15,0.06,1,0,1,100
3838090,2558773,Angela,Maribyrnong,-37.80484099,144.894417,Entire home/apt,190,2,2,1/10/16,0.07,1,0,2,90
15723971,74470543,Hannah,Maribyrnong,-37.79741122,144.8710868,Private room,30,1,0,,,1,364,1,
5096213,2932791,Gaye,Maribyrnong,-37.80281256,144.896895,Entire home/apt,125,2,49,25/3/17,1.99,2,65,2,98
16191980,25019250,Luke,Maribyrnong,-37.80862251,144.8848967,Entire home/apt,100,2,3,18/1/17,1.07,8,0,1,93
16844886,109534738,Nicole,Maribyrnong,-37.78742761,144.8998767,Entire home/apt,130,3,8,30/3/17,3.69,2,323,1,100
8488905,44708295,Ben,Maribyrnong,-37.82226628,144.8802733,Entire home/apt,168,2,2,14/2/16,0.14,2,363,3,80
8488852,44708295,Ben,Maribyrnong,-37.82318783,144.8822716,Private room,73,2,0,,,2,363,1,
12191592,26884562,Maureen,Maribyrnong,-37.80835764,144.8891063,Entire home/apt,250,3,2,15/7/16,0.22,1,35,4,100
5376168,2921492,"Rebecca (& Gareth, & Now Finnegan)",Maribyrnong,-37.80276477,144.9036773,Entire home/apt,156,7,0,,,1,0,1,
17236837,115971547,Jess,Maribyrnong,-37.80601823,144.8859892,Entire home/apt,201,2,0,,,1,70,4,
13239551,73833067,Rosea,Maribyrnong,-37.76799394,144.8898733,Entire home/apt,35,1,0,,,1,0,1,
4688278,3014083,Jess,Maribyrnong,-37.81393048,144.8904279,Entire home/apt,149,7,3,24/1/16,0.11,1,0,3,80
7735081,40648273,Rich,Maribyrnong,-37.79841401,144.895121,Private room,41,1,6,14/12/15,0.34,1,245,2,97
9778263,48904882,Dominika,Monash,-37.88900311,145.120397,Private room,121,1,0,,,1,0,1,
4950810,25518903,Prashanth,Monash,-37.91724457,145.1277781,Private room,650,1,0,,,1,0,1,
8487827,6708388,Gemma,Monash,-37.90788579,145.0844951,Entire home/apt,60,1,41,26/3/17,2.65,1,201,1,98
16384493,49149847,Saeedeh,Monash,-37.90474737,145.1417015,Entire home/apt,80,3,3,11/1/17,0.86,1,92,1,90
17432860,57047200,Jade,Monash,-37.91223616,145.115262,Entire home/apt,176,2,2,25/3/17,2,1,295,5,100
13762875,51180175,Warren,Monash,-37.91657014,145.1168798,Private room,48,1,3,6/2/17,0.36,3,322,1,93
10060165,51625191,Denise,Monash,-37.9048594,145.1267188,Private room,69,1,1,19/2/16,0.07,1,360,1,80
300445,1547448,Steven,Monash,-37.90382588,145.080405,Entire home/apt,210,7,9,10/2/17,0.17,1,329,3,94
16679691,110389643,Jessica,Monash,-37.89963364,145.0904186,Private room,41,2,1,11/2/17,0.58,1,365,1,60
15805283,102277725,Lily,Monash,-37.9165514,145.1433076,Private room,37,5,0,,,1,276,2,
16352333,107074778,Herman & Sylvia,Monash,-37.87425475,145.175822,Private room,35,2,12,9/3/17,3.36,1,163,1,100
15836952,99048528,Anita,Monash,-37.87797964,145.154361,Private room,39,1,5,28/1/17,1.03,2,82,1,100
8327545,18418530,Margaret,Monash,-37.90397682,145.1456547,Entire home/apt,140,1,21,25/2/17,1.25,2,170,1,97
5080269,5492859,Henry,Monash,-37.91872489,145.1308463,Private room,48,1,2,1/2/17,0.12,3,92,1,100
14779984,43720482,Janet,Monash,-37.87813229,145.1177282,Entire home/apt,121,3,0,,,4,39,2,
17794645,121580520,Thang,Monash,-37.89837292,145.0762497,Private room,29,1,0,,,1,0,2,
16385206,106367873,Celia,Monash,-37.88737613,145.0919255,Shared room,20,15,0,,,1,0,1,
13271480,74773970,Ash,Monash,-37.93092556,145.2033951,Entire home/apt,201,2,0,,,1,174,3,
16452193,3854724,Lara,Monash,-37.90592165,145.0800081,Entire home/apt,100,3,0,,,4,337,3,
17028976,37226396,Mandy,Monash,-37.90959598,145.1785959,Private room,30,7,0,,,1,176,3,
167067,796181,John,Monash,-37.87145933,145.1298441,Private room,45,4,59,10/3/17,0.87,1,146,1,88
15200642,22641016,Christine,Monash,-37.90880061,145.096457,Private room,43,1,0,,,9,134,1,
4495401,23319212,Gaurav,Monash,-37.90006023,145.1158162,Private room,50,1,1,22/11/15,0.06,1,0,2,100
15761983,53034745,Shawn,Monash,-37.92312763,145.1316647,Private room,59,4,6,1/4/17,1.37,2,344,1,100
15207907,96601959,Leela,Monash,-37.88592629,145.1747371,Private room,60,1,7,23/2/17,1.17,1,349,3,91
16211560,56793569,Leanne,Monash,-37.91499541,145.126969,Private room,56,1,0,,,1,115,1,
10000335,51373610,Andre,Monash,-37.91697096,145.1380917,Private room,30,3,0,,,1,0,1,
12095274,45711768,Tracy,Monash,-37.89850431,145.1715583,Entire home/apt,121,1,0,,,1,0,3,
4100006,7861748,Adrienne,Monash,-37.91555141,145.1989018,Entire home/apt,130,2,5,9/9/16,0.29,1,350,1,96
17537909,97501825,Wilson,Monash,-37.8660573,145.1299672,Entire home/apt,191,3,1,20/3/17,1,3,339,5,100
14887821,45619058,Fong & Fong,Monash,-37.88785283,145.164623,Entire home/apt,159,2,19,25/3/17,3.24,2,237,2,99
13660229,30032654,Linda,Monash,-37.88825413,145.1520373,Private room,48,1,4,26/10/16,0.43,5,90,1,75
13050927,72240030,Louise,Monash,-37.90586028,145.1434185,Private room,85,1,0,,,1,90,1,
8428565,44386708,John,Monash,-37.88048705,145.10202,Private room,50,1,0,,,1,365,1,
6200347,7122887,Victoria,Monash,-37.8657975,145.1100074,Entire home/apt,149,7,7,1/1/17,0.33,2,115,3,91
17142610,115254453,Vicki,Monash,-37.9118505,145.1780085,Entire home/apt,201,2,0,,,2,358,6,
16112133,105052833,Leong & Florence,Monash,-37.88324057,145.1672191,Entire home/apt,145,2,9,25/3/17,2.35,1,88,4,100
14851218,92967920,Pei,Monash,-37.93318198,145.1887427,Private room,28,1,0,,,1,6,1,
14000667,83653581,Zeyao,Monash,-37.9060286,145.1413607,Private room,46,1,0,,,1,0,1,
14064799,69265871,Dean,Monash,-37.87365826,145.171222,Private room,60,2,2,14/1/17,0.63,2,358,1,100
17769812,24559564,Yoji,Monash,-37.86082612,145.1495156,Entire home/apt,149,2,2,2/4/17,2,2,356,3,100
10366116,53034745,Shawn,Monash,-37.92452724,145.1324367,Private room,50,4,15,1/4/17,1.01,2,154,1,92
3158253,5672767,Bromley,Monash,-37.87751395,145.1004418,Private room,107,1,0,,,1,0,1,
15476238,59877644,Kathy,Monash,-37.86917831,145.1625436,Private room,85,1,8,8/3/17,1.61,2,360,1,100
12398495,67039338,Anthony,Monash,-37.91114006,145.0861415,Private room,250,1,1,16/4/16,0.08,1,0,1,100
8763252,45953893,Stephen,Monash,-37.89766756,145.1033374,Private room,66,2,14,23/3/17,0.81,1,149,3,94
4042096,16446492,Bryce,Monash,-37.90803697,145.1123216,Private room,75,2,27,26/4/16,0.9,1,330,1,96
16877631,80595935,Feng,Monash,-37.88109859,145.1651289,Entire home/apt,90,1,0,,,1,49,1,
16232851,41126506,Barbie,Monash,-37.89280262,145.1641066,Private room,41,3,4,2/3/17,1.71,1,357,2,95
14341145,60879865,Mikey,Monash,-37.90865163,145.12739,Private room,59,3,5,25/2/17,0.66,3,123,1,96
12855129,49676893,Peng,Monash,-37.86048845,145.1110709,Private room,48,2,0,,,3,337,1,
15308426,97501825,Wilson,Monash,-37.88610479,145.1708439,Entire home/apt,266,2,5,24/3/17,0.91,3,53,10,70
16864774,105153271,Premila,Monash,-37.86791156,145.1061084,Entire home/apt,75,1,3,30/3/17,3,1,74,1,93
17012481,113970157,Emma,Monash,-37.90010689,145.1633361,Private room,51,1,0,,,1,365,1,
17999841,118798667,Sherry,Monash,-37.91893758,145.1290958,Private room,31,1,0,,,1,7,1,
17870478,61455951,Hans,Monash,-37.85456429,145.0959601,Private room,79,1,0,,,8,91,1,
17225004,116000959,Mandy,Monash,-37.88727448,145.1799193,Private room,79,2,2,27/3/17,1.22,1,364,2,20
9115544,35624660,Jonathan,Monash,-37.92530616,145.1113104,Private room,39,1,0,,,1,0,1,
10659917,22641016,Christine,Monash,-37.90953366,145.0950048,Private room,48,2,0,,,9,354,1,
15313000,97548264,Linda,Monash,-37.91301894,145.1867808,Entire home/apt,100,1,0,,,1,58,1,
9716417,33468756,Ian,Monash,-37.87965194,145.1639102,Private room,69,1,13,26/12/16,0.86,3,351,1,97
11743009,43308118,Alan,Monash,-37.90410386,145.1602397,Entire home/apt,281,1,3,26/11/16,0.29,5,0,4,60
13176767,34792104,Andrew,Monash,-37.86166345,145.1370474,Private room,45,2,0,,,1,272,1,
437892,2151046,Jin,Monash,-37.90645593,145.1215561,Private room,46,21,0,,,1,365,1,
18000141,24559564,Yoji,Monash,-37.86027947,145.1492298,Private room,45,1,0,,,2,365,1,
17898094,97501825,Wilson,Monash,-37.874878,145.1610254,Entire home/apt,152,3,0,,,3,138,4,
43429,189684,Allan,Monash,-37.899601,145.1144745,Entire home/apt,98,2,117,13/3/17,1.52,1,250,1,96
17423452,45316296,Tony,Monash,-37.86545831,145.1828939,Private room,48,1,3,28/3/17,2.73,1,355,1,100
16818758,111889202,James,Monash,-37.88023695,145.1641752,Entire home/apt,98,1,3,1/3/17,1.76,1,127,1,87
11677759,43308118,Alan,Monash,-37.90405651,145.1605057,Entire home/apt,220,1,0,,,5,153,2,
10105416,48988833,Nick,Monash,-37.91060183,145.191004,Entire home/apt,201,3,9,27/2/17,0.62,24,347,3,91
1413602,7619133,Kim,Monash,-37.89394633,145.078766,Private room,60,1,39,26/3/17,0.93,1,359,1,95
13773529,51180175,Warren,Monash,-37.91499804,145.1179967,Private room,33,1,3,15/2/17,1.22,3,299,1,93
9137489,12102129,Tim,Monash,-37.92107328,145.1122602,Private room,50,1,2,21/1/17,0.64,1,113,1,100
15085707,88294000,MICHAEL Haibo,Monash,-37.89236684,145.1136697,Entire home/apt,130,2,5,17/3/17,0.77,1,26,6,72
12892182,70586446,Robin,Monash,-37.91909883,145.1284203,Private room,60,1,3,20/12/16,0.38,1,63,1,87
11876447,22641016,Christine,Monash,-37.90934927,145.0957702,Private room,42,2,3,19/2/17,0.34,9,160,1,100
16219040,42569089,Leo & Ria,Monash,-37.91969594,145.1160642,Entire home/apt,59,1,5,4/2/17,1.26,1,268,2,72
9550002,14145716,Jase,Monash,-37.87053719,145.1676114,Private room,135,1,1,20/1/16,0.07,1,364,1,100
14203128,59404543,Yafeng,Monash,-37.91926174,145.1424007,Shared room,29,1,0,,,1,365,1,
13535651,77846788,Naomi,Monash,-37.86013117,145.1277789,Private room,50,1,39,29/3/17,4.27,1,76,1,95
17019991,91148212,June,Monash,-37.88839008,145.1199613,Private room,48,2,5,11/3/17,2.94,1,357,1,96
15043002,95046894,Muralie,Monash,-37.91817838,145.1186638,Private room,50,6,0,,,1,0,1,
13590294,30032654,Linda,Monash,-37.88801545,145.1514429,Private room,43,1,12,26/2/17,1.4,5,31,1,80
13122234,1753991,Andrew,Monash,-37.9035544,145.0917614,Entire home/apt,193,2,26,13/3/17,2.57,1,36,4,86
15481649,99391131,Ian & Caroline,Monash,-37.93132062,145.2023518,Private room,89,1,7,22/3/17,1.27,1,156,2,100
6438002,33468756,Ian,Monash,-37.90191846,145.1558073,Private room,69,1,34,24/1/17,1.53,3,365,1,99
8240426,27081104,Luna,Monash,-37.91947928,145.1313252,Private room,60,14,0,,,1,106,3,
14138294,60879865,Mikey,Monash,-37.90897671,145.1295612,Private room,59,1,8,30/3/17,0.99,3,83,1,93
4597458,5492859,Henry,Monash,-37.91877682,145.131425,Private room,52,1,2,6/2/16,0.12,3,164,1,100
8429503,34310230,Karen,Monash,-37.90959114,145.1235302,Private room,50,1,14,7/2/17,0.83,4,269,1,89
12956853,63166264,Lana,Monash,-37.91739924,145.1222887,Private room,29,3,0,,,1,163,3,
4797316,21957747,Ange,Monash,-37.89007375,145.082536,Private room,80,1,0,,,1,364,1,
12956962,71224870,Mary,Monash,-37.93096413,145.1735901,Private room,52,2,15,30/3/17,1.4,1,102,1,96
16396846,107417629,Yan,Monash,-37.88048671,145.1625236,Private room,132,1,0,,,1,29,2,
12456796,67403568,Irina,Monash,-37.9084266,145.1915404,Entire home/apt,201,3,6,26/3/17,1.33,1,48,3,90
12236224,48988833,Nick,Monash,-37.90939802,145.1919775,Entire home/apt,201,3,3,20/2/17,0.34,24,337,3,93
9156174,44827115,Augustus Jun,Monash,-37.8706988,145.1723568,Private room,48,2,8,12/10/16,0.52,2,365,2,90
8042164,600128,Maria,Monash,-37.93124752,145.1857389,Private room,55,2,12,1/4/17,0.62,1,363,1,97
9063217,47275530,Anil,Monash,-37.92254392,145.1663319,Private room,50,1,38,20/3/17,2.22,1,153,1,98
16693778,47746281,Baden,Monash,-37.89158786,145.165568,Entire home/apt,130,2,0,,,1,62,3,
17908086,98558222,Daniel,Monash,-37.90423614,145.0813777,Private room,50,3,0,,,1,168,2,
12796499,69699738,Yisong,Monash,-37.88222568,145.1822011,Shared room,90,1,0,,,1,90,1,
17515769,118752161,Yong,Monash,-37.90496567,145.0848131,Private room,42,1,0,,,1,92,1,
16499767,45880612,Oscar,Monash,-37.92284454,145.1220199,Private room,35,1,5,13/1/17,1.67,2,76,1,100
9717773,11802678,Victor,Monash,-37.89218397,145.1895155,Private room,79,1,3,10/9/16,0.27,1,336,1,80
12371473,15379216,Canmy,Monash,-37.89998047,145.0920228,Private room,41,1,1,13/8/16,0.13,1,364,1,100
7751196,36197027,Mengjie,Monash,-37.91525457,145.1206747,Entire home/apt,41,1,0,,,1,0,2,
15746592,100469624,Thanuja,Monash,-37.89328875,145.1415646,Entire home/apt,140,2,14,1/4/17,3.44,1,50,4,82
14661217,26081323,Udayasiri,Monash,-37.91671965,145.1418502,Private room,60,1,1,7/9/16,0.14,3,123,1,
17045151,68137176,Alok,Monash,-37.882695,145.1129311,Private room,55,1,2,4/3/17,1.46,1,307,1,100
12503859,29910455,Allen,Monash,-37.91059791,145.1045784,Shared room,80,1,0,,,1,365,2,
11422548,59877644,Kathy,Monash,-37.86897371,145.1625099,Private room,75,1,19,14/3/17,1.59,2,350,1,100
3918737,20300233,Apartments Of Waverley,Monash,-37.88897186,145.163772,Entire home/apt,350,2,1,4/8/15,0.05,1,365,3,100
15649926,53472236,Vincent,Monash,-37.87035046,145.1625753,Private room,75,2,2,26/3/17,0.47,1,344,1,100
17910945,10607667,Yosiany,Monash,-37.87566891,145.0935211,Private room,37,5,0,,,1,66,1,
